route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
012,105.0.1,1007025,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007024,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007023,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393566,55016,0,0
012,105.0.1,1007022,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007021,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007020,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393566,55016,0,0
012,105.0.1,1007019,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007018,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007017,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393566,55016,0,0
012,105.0.1,1007016,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007015,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007014,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393566,55016,0,0
012,105.0.1,1007013,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007012,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007011,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393566,55016,0,0
012,105.0.1,1007010,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007009,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007008,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393566,55016,0,0
012,105.0.1,1007007,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007006,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007043,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393566,55016,0,0
012,105.0.1,1007042,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007041,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007040,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393566,55016,0,0
012,105.0.1,1007039,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007038,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007037,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393566,55016,0,0
012,105.0.1,1007036,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007035,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007034,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007033,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007032,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
012,105.0.1,1007031,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393568,55016,0,0
012,105.0.1,1007030,12 MCKINLEY FIELDS TO FIELDS AVE,,1,393567,55016,0,0
021,105.0.1,1007356,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393584,55018,0,0
021,105.0.1,1007355,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393585,55018,0,0
021,105.0.1,1007354,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393586,55018,0,0
021,105.0.1,1007353,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393584,55018,0,0
021,105.0.1,1007352,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393585,55018,0,0
021,105.0.1,1007351,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393586,55018,0,0
021,105.0.1,1007350,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393584,55018,0,0
021,105.0.1,1007349,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393585,55018,0,0
021,105.0.1,1007348,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393586,55018,0,0
021,105.0.1,1007347,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393587,55018,0,0
021,105.0.1,1007346,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393588,55018,0,0
021,105.0.1,1007345,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393583,55018,0,0
021,105.0.1,1007344,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393587,55018,0,0
021,105.0.1,1007343,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393588,55018,0,0
021,105.0.1,1007342,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393583,55018,0,0
021,105.0.1,1007341,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393587,55018,0,0
021,105.0.1,1007340,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393588,55018,0,0
021,105.0.1,1007357,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,393583,55018,0,0
021,105.0.1,1007374,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393586,55019,0,0
021,105.0.1,1007373,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393584,55019,0,0
021,105.0.1,1007372,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393585,55019,0,0
021,105.0.1,1007371,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393586,55019,0,0
021,105.0.1,1007370,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393584,55019,0,0
021,105.0.1,1007369,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393585,55019,0,0
021,105.0.1,1007368,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393586,55019,0,0
021,105.0.1,1007367,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393584,55019,0,0
021,105.0.1,1007366,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393585,55019,0,0
021,105.0.1,1007365,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393583,55019,0,0
021,105.0.1,1007364,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393587,55019,0,0
021,105.0.1,1007363,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393588,55019,0,0
021,105.0.1,1007362,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393583,55019,0,0
021,105.0.1,1007361,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393587,55019,0,0
021,105.0.1,1007360,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393588,55019,0,0
021,105.0.1,1007359,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393583,55019,0,0
021,105.0.1,1007358,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393587,55019,0,0
021,105.0.1,1007375,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,393588,55019,0,0
022,105.0.1,1012065,22 OSU RICKENBACKER TO RICKENBACKER,,0,393214,55020,0,0
022,105.0.1,1007524,22 OSU RICKENBACKER TO RICKENBACKER,,0,393612,55020,0,0
022,105.0.1,1007498,22 OSU RICKENBACKER TO RICKENBACKER,,0,393613,55020,0,0
022,105.0.1,1007525,22 OSU RICKENBACKER TO RICKENBACKER,,0,393611,55020,0,0
022,105.0.1,1007484,22 OSU RICKENBACKER TO RICKENBACKER,,0,393620,55020,0,0
022,105.0.1,1007526,22 OSU RICKENBACKER TO RICKENBACKER,,0,393610,55023,0,0
022,105.0.1,1007497,22 OSU RICKENBACKER TO RICKENBACKER,,0,393614,55024,0,0
022,105.0.1,1007527,22 OSU RICKENBACKER TO RICKENBACKER,,0,393609,55023,0,0
022,105.0.1,1007496,22 OSU RICKENBACKER TO RICKENBACKER,,0,393615,55024,0,0
022,105.0.1,1007528,22 OSU RICKENBACKER TO RICKENBACKER,,0,393608,55023,0,0
022,105.0.1,1007495,22 OSU RICKENBACKER TO RICKENBACKER,,0,393613,55024,0,0
022,105.0.1,1007529,22 OSU RICKENBACKER TO RICKENBACKER,,0,393607,55023,0,0
022,105.0.1,1007511,22 OSU RICKENBACKER TO RICKENBACKER,,0,393612,55023,0,0
022,105.0.1,1007512,22 OSU RICKENBACKER TO RICKENBACKER,,0,393611,55023,0,0
022,105.0.1,1007500,22 OSU RICKENBACKER TO RICKENBACKER,,0,393610,55023,0,0
022,105.0.1,1007513,22 OSU RICKENBACKER TO RICKENBACKER,,0,393609,55023,0,0
022,105.0.1,1007501,22 OSU RICKENBACKER TO RICKENBACKER,,0,393608,55023,0,0
022,105.0.1,1007514,22 OSU RICKENBACKER TO RICKENBACKER,,0,393607,55023,0,0
022,105.0.1,1007510,22 OSU RICKENBACKER TO RICKENBACKER,,0,393612,55023,0,0
022,105.0.1,1007515,22 OSU RICKENBACKER TO RICKENBACKER,,0,393611,55023,0,0
022,105.0.1,1007509,22 OSU RICKENBACKER TO RICKENBACKER,,0,393610,55023,0,0
022,105.0.1,1007516,22 OSU RICKENBACKER TO RICKENBACKER,,0,393609,55023,0,0
022,105.0.1,1007508,22 OSU RICKENBACKER TO RICKENBACKER,,0,393608,55023,0,0
022,105.0.1,1007517,22 OSU RICKENBACKER TO RICKENBACKER,,0,393607,55023,0,0
022,105.0.1,1007494,22 OSU RICKENBACKER TO RICKENBACKER,,0,393616,55024,0,0
022,105.0.1,1007507,22 OSU RICKENBACKER TO RICKENBACKER,,0,393612,55023,0,0
022,105.0.1,1007493,22 OSU RICKENBACKER TO RICKENBACKER,,0,393617,55024,0,0
022,105.0.1,1007518,22 OSU RICKENBACKER TO RICKENBACKER,,0,393611,55023,0,0
022,105.0.1,1007492,22 OSU RICKENBACKER TO RICKENBACKER,,0,393618,55024,0,0
022,105.0.1,1007506,22 OSU RICKENBACKER TO RICKENBACKER,,0,393610,55023,0,0
022,105.0.1,1007491,22 OSU RICKENBACKER TO RICKENBACKER,,0,393619,55024,0,0
022,105.0.1,1007519,22 OSU RICKENBACKER TO RICKENBACKER,,0,393609,55023,0,0
022,105.0.1,1007490,22 OSU RICKENBACKER TO RICKENBACKER,,0,393616,55024,0,0
022,105.0.1,1007505,22 OSU RICKENBACKER TO RICKENBACKER,,0,393608,55023,0,0
022,105.0.1,1007489,22 OSU RICKENBACKER TO RICKENBACKER,,0,393617,55024,0,0
022,105.0.1,1007520,22 OSU RICKENBACKER TO RICKENBACKER,,0,393607,55023,0,0
022,105.0.1,1007488,22 OSU RICKENBACKER TO RICKENBACKER,,0,393618,55024,0,0
022,105.0.1,1007504,22 OSU RICKENBACKER TO RICKENBACKER,,0,393612,55023,0,0
022,105.0.1,1007487,22 OSU RICKENBACKER TO RICKENBACKER,,0,393619,55024,0,0
022,105.0.1,1007521,22 OSU RICKENBACKER TO RICKENBACKER,,0,393611,55023,0,0
022,105.0.1,1007486,22 OSU RICKENBACKER TO RICKENBACKER,,0,393616,55024,0,0
022,105.0.1,1007503,22 OSU RICKENBACKER TO RICKENBACKER,,0,393610,55023,0,0
022,105.0.1,1007485,22 OSU RICKENBACKER TO RICKENBACKER,,0,393617,55024,0,0
022,105.0.1,1007522,22 OSU RICKENBACKER TO RICKENBACKER,,0,393609,55023,0,0
022,105.0.1,1007502,22 OSU RICKENBACKER TO RICKENBACKER,,0,393608,55023,0,0
022,105.0.1,1007523,22 OSU RICKENBACKER TO RICKENBACKER,,0,393607,55023,0,0
022,105.0.1,1007499,22 OSU RICKENBACKER TO RICKENBACKER,,0,393612,55023,0,0
022,105.0.1,1007483,22 OSU RICKENBACKER TO RICKENBACKER,,0,393611,55023,0,0
022,105.0.1,1007482,22 OSU RICKENBACKER TO RICKENBACKER,,0,393610,55023,0,0
022,105.0.1,1007481,22 OSU RICKENBACKER TO RICKENBACKER,,0,393609,55023,0,0
022,105.0.1,1007480,22 OSU RICKENBACKER TO RICKENBACKER,,0,393608,55023,0,0
022,105.0.1,1007530,22 OSU RICKENBACKER TO RICKENBACKER,,0,393607,55023,0,0
022,105.0.1,1007575,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393608,55028,0,0
022,105.0.1,1007548,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393614,55029,0,0
022,105.0.1,1007576,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393607,55028,0,0
022,105.0.1,1007547,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393615,55029,0,0
022,105.0.1,1007577,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393612,55028,0,0
022,105.0.1,1007546,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393613,55029,0,0
022,105.0.1,1007578,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393611,55028,0,0
022,105.0.1,1007545,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393620,55029,0,0
022,105.0.1,1007561,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393610,55028,0,0
022,105.0.1,1007562,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393609,55028,0,0
022,105.0.1,1007560,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393608,55028,0,0
022,105.0.1,1007563,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393607,55028,0,0
022,105.0.1,1007559,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393612,55028,0,0
022,105.0.1,1007564,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393611,55028,0,0
022,105.0.1,1007558,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393610,55028,0,0
022,105.0.1,1007565,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393609,55028,0,0
022,105.0.1,1007557,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393608,55028,0,0
022,105.0.1,1007566,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393607,55028,0,0
022,105.0.1,1007556,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393612,55028,0,0
022,105.0.1,1007567,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393611,55028,0,0
022,105.0.1,1007544,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393616,55029,0,0
022,105.0.1,1007555,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393610,55028,0,0
022,105.0.1,1007543,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393617,55029,0,0
022,105.0.1,1007568,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393609,55028,0,0
022,105.0.1,1007542,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393618,55029,0,0
022,105.0.1,1007554,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393608,55028,0,0
022,105.0.1,1007541,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393619,55029,0,0
022,105.0.1,1007569,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393607,55028,0,0
022,105.0.1,1007540,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393616,55029,0,0
022,105.0.1,1007553,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393612,55028,0,0
022,105.0.1,1007539,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393617,55029,0,0
022,105.0.1,1007570,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393611,55028,0,0
022,105.0.1,1007538,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393618,55029,0,0
022,105.0.1,1007552,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393610,55028,0,0
022,105.0.1,1007537,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393619,55029,0,0
022,105.0.1,1007571,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393609,55028,0,0
022,105.0.1,1007536,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393616,55029,0,0
022,105.0.1,1007551,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393608,55028,0,0
022,105.0.1,1007535,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,393617,55029,0,0
022,105.0.1,1007572,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393607,55028,0,0
022,105.0.1,1007550,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393612,55028,0,0
022,105.0.1,1007573,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393611,55028,0,0
022,105.0.1,1007549,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393610,55028,0,0
022,105.0.1,1007574,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393609,55028,0,0
022,105.0.1,1007534,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393608,55028,0,0
022,105.0.1,1007533,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393607,55028,0,0
022,105.0.1,1007532,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393612,55028,0,0
022,105.0.1,1007531,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393611,55028,0,0
022,105.0.1,1007579,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,393610,55028,0,0
023,105.0.1,1007827,23 JAMES STELZER TO EASTLAND MALL,,0,393675,55030,0,0
023,105.0.1,1007857,23 JAMES STELZER TO EASTLAND MALL,,0,393669,55030,0,0
023,105.0.1,1007826,23 JAMES STELZER TO EASTLAND MALL,,0,393673,55030,0,0
023,105.0.1,1007858,23 JAMES STELZER TO EASTLAND MALL,,0,393668,55030,0,0
023,105.0.1,1007825,23 JAMES STELZER TO EASTLAND MALL,,0,393676,55030,0,0
023,105.0.1,1007859,23 JAMES STELZER TO EASTLAND MALL,,0,393667,55030,0,0
023,105.0.1,1007824,23 JAMES STELZER TO EASTLAND MALL,,0,393674,55030,0,0
023,105.0.1,1007860,23 JAMES STELZER TO EASTLAND MALL,,0,393666,55030,0,0
023,105.0.1,1007843,23 JAMES STELZER TO EASTLAND MALL,,0,393675,55030,0,0
023,105.0.1,1007861,23 JAMES STELZER TO EASTLAND MALL,,0,393669,55030,0,0
023,105.0.1,1007844,23 JAMES STELZER TO EASTLAND MALL,,0,393673,55030,0,0
023,105.0.1,1007862,23 JAMES STELZER TO EASTLAND MALL,,0,393668,55030,0,0
023,105.0.1,1007842,23 JAMES STELZER TO EASTLAND MALL,,0,393676,55030,0,0
023,105.0.1,1007863,23 JAMES STELZER TO EASTLAND MALL,,0,393667,55030,0,0
023,105.0.1,1007845,23 JAMES STELZER TO EASTLAND MALL,,0,393674,55030,0,0
023,105.0.1,1007864,23 JAMES STELZER TO EASTLAND MALL,,0,393666,55030,0,0
023,105.0.1,1007841,23 JAMES STELZER TO EASTLAND MALL,,0,393675,55030,0,0
023,105.0.1,1007865,23 JAMES STELZER TO EASTLAND MALL,,0,393669,55030,0,0
023,105.0.1,1007846,23 JAMES STELZER TO EASTLAND MALL,,0,393673,55030,0,0
023,105.0.1,1007866,23 JAMES STELZER TO EASTLAND MALL,,0,393668,55030,0,0
023,105.0.1,1007840,23 JAMES STELZER TO EASTLAND MALL,,0,393676,55030,0,0
023,105.0.1,1007867,23 JAMES STELZER TO EASTLAND MALL,,0,393667,55030,0,0
023,105.0.1,1007847,23 JAMES STELZER TO EASTLAND MALL,,0,393674,55030,0,0
023,105.0.1,1007868,23 JAMES STELZER TO EASTLAND MALL,,0,393666,55030,0,0
023,105.0.1,1007839,23 JAMES STELZER TO EASTLAND MALL,,0,393675,55030,0,0
023,105.0.1,1007869,23 JAMES STELZER TO EASTLAND MALL,,0,393669,55030,0,0
023,105.0.1,1007848,23 JAMES STELZER TO EASTLAND MALL,,0,393673,55030,0,0
023,105.0.1,1007870,23 JAMES STELZER TO EASTLAND MALL,,0,393668,55030,0,0
023,105.0.1,1007838,23 JAMES STELZER TO EASTLAND MALL,,0,393676,55030,0,0
023,105.0.1,1007871,23 JAMES STELZER TO EASTLAND MALL,,0,393667,55030,0,0
023,105.0.1,1007849,23 JAMES STELZER TO EASTLAND MALL,,0,393220,55030,0,0
023,105.0.1,1007872,23 JAMES STELZER TO EASTLAND MALL,,0,393666,55030,0,0
023,105.0.1,1007837,23 JAMES STELZER TO EASTLAND MALL,,0,393677,55030,0,0
023,105.0.1,1007873,23 JAMES STELZER TO EASTLAND MALL,,0,393663,55030,0,0
023,105.0.1,1007850,23 JAMES STELZER TO EASTLAND MALL,,0,393673,55030,0,0
023,105.0.1,1007874,23 JAMES STELZER TO EASTLAND MALL,,0,393662,55030,0,0
023,105.0.1,1007836,23 JAMES STELZER TO EASTLAND MALL,,0,393678,55030,0,0
023,105.0.1,1007875,23 JAMES STELZER TO EASTLAND MALL,,0,393665,55030,0,0
023,105.0.1,1007851,23 JAMES STELZER TO EASTLAND MALL,,0,393671,55030,0,0
023,105.0.1,1007876,23 JAMES STELZER TO EASTLAND MALL,,0,393664,55030,0,0
023,105.0.1,1007835,23 JAMES STELZER TO EASTLAND MALL,,0,393679,55030,0,0
023,105.0.1,1007877,23 JAMES STELZER TO EASTLAND MALL,,0,393663,55030,0,0
023,105.0.1,1007852,23 JAMES STELZER TO EASTLAND MALL,,0,393672,55030,0,0
023,105.0.1,1007878,23 JAMES STELZER TO EASTLAND MALL,,0,393662,55030,0,0
023,105.0.1,1007834,23 JAMES STELZER TO EASTLAND MALL,,0,393670,55030,0,0
023,105.0.1,1007879,23 JAMES STELZER TO EASTLAND MALL,,0,393665,55030,0,0
023,105.0.1,1007853,23 JAMES STELZER TO EASTLAND MALL,,0,393671,55030,0,0
023,105.0.1,1007880,23 JAMES STELZER TO EASTLAND MALL,,0,393664,55030,0,0
023,105.0.1,1007833,23 JAMES STELZER TO EASTLAND MALL,,0,393679,55030,0,0
023,105.0.1,1007881,23 JAMES STELZER TO EASTLAND MALL,,0,393663,55030,0,0
023,105.0.1,1007854,23 JAMES STELZER TO EASTLAND MALL,,0,393672,55030,0,0
023,105.0.1,1007882,23 JAMES STELZER TO EASTLAND MALL,,0,393662,55030,0,0
023,105.0.1,1007832,23 JAMES STELZER TO EASTLAND MALL,,0,393670,55030,0,0
023,105.0.1,1007883,23 JAMES STELZER TO EASTLAND MALL,,0,393665,55030,0,0
023,105.0.1,1007855,23 JAMES STELZER TO EASTLAND MALL,,0,393671,55030,0,0
023,105.0.1,1007884,23 JAMES STELZER TO EASTLAND MALL,,0,393664,55030,0,0
023,105.0.1,1007831,23 JAMES STELZER TO EASTLAND MALL,,0,393679,55030,0,0
023,105.0.1,1007885,23 JAMES STELZER TO EASTLAND MALL,,0,393663,55030,0,0
023,105.0.1,1007830,23 JAMES STELZER TO EASTLAND MALL,,0,393672,55030,0,0
023,105.0.1,1007886,23 JAMES STELZER TO EASTLAND MALL,,0,393662,55030,0,0
023,105.0.1,1007829,23 JAMES STELZER TO EASTLAND MALL,,0,393670,55030,0,0
023,105.0.1,1007887,23 JAMES STELZER TO EASTLAND MALL,,0,393665,55030,0,0
023,105.0.1,1007828,23 JAMES STELZER TO EASTLAND MALL,,0,393671,55030,0,0
023,105.0.1,1007888,23 JAMES STELZER TO EASTLAND MALL,,0,393664,55030,0,0
023,105.0.1,1007823,23 JAMES STELZER TO EASTLAND MALL,,0,393679,55030,0,0
023,105.0.1,1007889,23 JAMES STELZER TO EASTLAND MALL,,0,393663,55030,0,0
023,105.0.1,1007822,23 JAMES STELZER TO EASTLAND MALL,,0,393672,55030,0,0
023,105.0.1,1007890,23 JAMES STELZER TO EASTLAND MALL,,0,393662,55030,0,0
023,105.0.1,1007856,23 JAMES STELZER TO EASTLAND MALL,,0,393670,55030,0,0
023,105.0.1,1007896,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393676,55031,0,0
023,105.0.1,1007926,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393667,55031,0,0
023,105.0.1,1007895,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393674,55031,0,0
023,105.0.1,1007927,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393666,55031,0,0
023,105.0.1,1007894,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393675,55031,0,0
023,105.0.1,1007928,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393669,55031,0,0
023,105.0.1,1007893,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393673,55031,0,0
023,105.0.1,1007929,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393668,55031,0,0
023,105.0.1,1007900,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393676,55031,0,0
023,105.0.1,1007930,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393667,55031,0,0
023,105.0.1,1007913,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393674,55031,0,0
023,105.0.1,1007931,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393666,55031,0,0
023,105.0.1,1007912,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393675,55031,0,0
023,105.0.1,1007932,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393669,55031,0,0
023,105.0.1,1007914,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393673,55031,0,0
023,105.0.1,1007933,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393668,55031,0,0
023,105.0.1,1007911,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393676,55031,0,0
023,105.0.1,1007934,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393667,55031,0,0
023,105.0.1,1007915,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393674,55031,0,0
023,105.0.1,1007935,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393666,55031,0,0
023,105.0.1,1007910,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393675,55031,0,0
023,105.0.1,1007936,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393669,55031,0,0
023,105.0.1,1007916,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393673,55031,0,0
023,105.0.1,1007937,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393668,55031,0,0
023,105.0.1,1007909,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393676,55031,0,0
023,105.0.1,1007938,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393667,55031,0,0
023,105.0.1,1007917,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393674,55031,0,0
023,105.0.1,1007939,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393666,55031,0,0
023,105.0.1,1007908,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393675,55031,0,0
023,105.0.1,1007940,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393669,55031,0,0
023,105.0.1,1007918,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393673,55031,0,0
023,105.0.1,1007941,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393668,55031,0,0
023,105.0.1,1007907,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393678,55031,0,0
023,105.0.1,1007942,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393665,55031,0,0
023,105.0.1,1007919,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393220,55031,0,0
023,105.0.1,1007943,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393664,55031,0,0
023,105.0.1,1007906,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393677,55031,0,0
023,105.0.1,1007944,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393663,55031,0,0
023,105.0.1,1007920,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,393672,55031,0,0
